79 7.07569 3.66197 1.14475 
80 -3.73626 -2.08632 0.177238 
81 -1.61712 -6.32398  1.12059 
82 6.06453  3.4512 1.71471 
83 8.42809 8.57355 1.64138 
84  4.43645 -2.98989  1.48811 
85  8.50839  -8.0143 0.941505 
86 -6.46599  2.78397  1.40708 
87  7.21568 0.915688 0.155001 
88  -2.65763   2.30982 0.0695629 
89   3.5064  4.47951 0.142429 
90 -5.75463 -2.29437  1.11131 
91  6.88226  -5.2913 0.331306 
92  -1.03154 -0.834629  0.789679 
93 -3.55098  2.73313   0.9607 
94  8.48208 -1.45409  1.13657 
95 -6.65518  5.51799  1.70204 
96 8.79299  5.7653 0.88616 
97 -7.16407  7.09296 0.439798 
98 -4.65834 -9.29922 0.590191 
99  7.29746 -3.44748  1.94379 
100 -4.87023  5.38243  1.42213 
101 -3.00875  4.61353  1.31046 
102  1.36152 -7.54672  1.72957 
103   1.1729  6.00259 0.436448 
104 -9.87149 -9.12217 0.913183 
105 -5.01476  2.93681  1.17488 
106  3.83491  5.37609 0.107308 
107  2.95345 -9.39352  1.22459 
108 -9.58584 -1.72536 0.252644 
109   0.258828 -0.0430644   0.244304 
110  1.93904 0.897708  1.30068 
111 -1.14423  1.37508 0.184888 
112   9.86221 -0.523182  0.108069 
113 2.47403 2.06822 0.59564 
114 -7.14222 -3.41383  1.99696 
115  5.0587 1.22121 1.59023 
116  1.81299  -3.7288 0.190452 
117 -4.41645 -9.68602 0.436718 
118  3.57757 -5.69868  1.05902 
119  2.51193 -2.46738 0.521405 
120 5.19543 2.18711 1.33994 
121 -1.72212 -8.02285   1.3402 
122  -5.7471 -9.25187 0.923043 
123 0.652932 -1.29568  1.87147 
124 -7.00236  6.12644  0.72068 
125 -6.79731  3.15043 0.589799 
126 -6.43372 -8.79689 0.929571 
127 -9.11268  8.38963 0.797377 
128 -1.79977 -7.91338  1.52749 
129 -3.63618 -3.66694  1.72406 
130 4.85245 6.92259 1.60983 
131 -5.92844 -1.43383  1.61815 
132  2.04061  1.75782 0.818763 
133 9.91241 8.19371 1.54412 
134 4.57277 4.22869 1.54313 
135  6.30394  7.73473 0.941228 
136 6.47318 7.90019 1.53202 
137  4.71445  -8.4875 0.859682 
138  2.54437 -4.14889 0.153177 
139 -4.27851   -7.338   1.4554 
140 5.24343 3.81462 1.24525 
141  5.45288 -8.12425  1.82255 
142 -7.05876  6.99384  1.02506 
143 0.535023 -9.69112  1.75951 
144 -8.73214  1.35634   1.7235 
145  -0.87675   9.76701 0.0580995 
146 -1.02238 -3.48964  1.62031 
147 -9.62134 -8.76479  1.24875 
148 2.29937 2.14853 1.80507 
149 -9.04824  8.70592 0.292386 
150 -6.00765  3.54683  1.06422 
151  9.87548 -8.51885  1.55829 
152  4.92149 -5.51673  1.95654 
153 -7.8243 8.40959 1.03625 
154 -1.47154 -9.05868 0.772391 
155 -3.91849 -5.24308 0.257936 
156  1.03362  1.89559 0.904747 
157 4.34453 6.31983 0.06285 
158 3.00153 3.35119 1.56286 
159  1.50406   1.1252 0.669175 
160 -2.7878 8.47583 1.69063 
161 4.86155 5.40813 1.68038 
162  8.10193 0.302402  1.39035 
163 -1.06757 -8.75867    1.886 
164   8.10692  -8.60112 0.0364341 
165  1.16946 0.521239 0.929555 
166 -1.83172  0.59836 0.812079 
167 -6.87487 -6.77734   0.8776 
168 -8.04963 -9.95774 0.267204 
169  2.58941  1.28083 0.826088 
170   5.00054   3.39837 0.0693624 
171 -9.33819  4.12756  1.41152 
172 -6.61782  4.65636   1.7983 
173 0.0678718   7.91655   1.68288 
174  5.60566 -3.02237  1.08273 
175 -0.442269   1.39201   1.46595 
176 0.829643  1.43509 0.611324 
177  7.78308 -2.04506  1.08552 
178 -8.81404  4.47676 0.708161 
179  3.01513 0.442374 0.612371 
180 3.20605 7.70948 1.62369 
181 -1.59564  5.11386  1.01352 
182  3.18774 -7.22349  0.18838 
183 -4.38814 -7.49134  1.36557 
184  1.38396 -2.07818 0.582772 
185   7.05244 -0.533106   1.82375 
186 -1.56051  2.55726  1.64035 
187 2.14245 -7.9674 1.90774 
188  8.12328 -5.88023  1.59553 
189 -1.60995  6.29963 0.339398 
190  3.08599  7.84101 0.217485 
191  4.07841    8.155 0.547834 
192 -1.21655  9.07365  1.64455 
193 -3.76795  7.18657 0.834489 
194  6.70696 -4.52538  1.91901 
195 -3.13006 -4.34906   1.6984 
196   6.9541 -4.70511  1.19076 
197 -4.10198 -4.06587  1.19573 
198   3.28632  -2.10317 0.0698982 
199 -9.88179 -4.57796  1.16708 
200 0.497568 -1.06702  1.34238 
201 -9.03308  8.86917  0.06868 
202  3.28876 0.397207  1.60297 
203 -6.48791 -9.45432  0.53128 
204  6.25803 -7.86217 0.385921 
205 0.409636  9.21737  1.07944 
206  5.51283 -1.81566  1.96449 
207   7.31853  -4.06339 0.0833206 
208 -3.13073  5.96595 0.888431 
209 -2.94987  4.54524  0.13084 
210 -6.9795 4.06241 1.75299 
211 -8.89227  4.53114   1.7608 
212  9.38141 -4.31368 0.552474 
213  9.83501 0.561575  1.72045 
214 3.36351 8.68624 1.25871 
215  9.4973 -4.0045  1.8074 
216 -0.692213 -0.715836  0.966347 
217  6.74908 -2.44807  1.86205 
218  -5.11446 -0.993102  0.158194 
219  -8.21678   2.00951 0.0564132 
220  1.49853 -7.94846   1.0831 
221    8.78908   -5.37493 0.00469398 
222  7.93943  5.05723 0.126047 
223 -6.14827 -8.32841  1.87615 
224 6.61528 -3.5474 1.09253 
225  7.53496 -8.81913  1.19848 
226 -0.000885725      4.89357      1.77096 
227 -2.42283 -6.86397 0.199775 
228 -8.20522  5.56303  1.97419 
229 0.448955  6.38873 0.970306 
230 -5.71077  7.99374 0.902652 
231  -9.2173 -5.56898 0.386278 
232   7.27782   5.78462 0.0480969 
233 -1.84082  2.75637 0.152297 
234 -0.0103712   -5.18677    1.88423 
235 -8.43083 0.680504  0.32169 
236 0.696951 -8.21632 0.990279 
237  7.15955 -3.85935  1.00518 
238 -9.98352  3.41532  0.82139 
239   2.816 8.08651 1.02497 
240 1.27101 2.33911  1.2199 
241 9.37877 8.43674 1.34482 
242 0.208035 -4.19154  1.92636 
243 9.51615 9.22812 1.80372 
244 6.86623 3.32011 1.01422 
245 -0.611731 -0.188382  0.968573 
246  4.43594 -8.28296  0.58445 
247 -4.72482 -7.20372   1.0174 
248 8.48194 9.98824 1.75666 
249 -9.26653  1.56108  1.74591 
250   -9.23543   -7.28589 0.00359106 
251 -0.935486   1.35842  0.196691 
252  5.72652 -5.78159  1.22575 
253 -2.81118 -9.46432 0.408503 
254 -7.38316  4.11519 0.474849 
255  9.48075  1.24828 0.678394 
256  4.05289 -7.16754  0.49838 
257  7.18483 -7.17898 0.179422 
258 -9.12365 -8.52568 0.142587 
259  4.55172 -1.80627 0.748604 
260 -6.79503  3.79133 0.783799 
261  5.20274 -6.06563 0.937845 
262 -0.558013 -0.716819   1.27195 
263 -7.11688 -6.33001  1.00361 
264 3.03735 9.27053 1.40403 
265  8.75802 -7.87008 0.361462 
266 -7.58487 -1.78699  1.03587 
267 -3.21885  8.92923  1.44806 
268 -7.33347  7.84232  1.10502 
269 -7.02923  9.52815 0.333563 
270 9.77013 2.47345 0.38705 
271 -5.96203  6.25643  1.36173 
272 -8.28338  7.21668  1.85061 
273  5.81978 -6.84101   1.9249 
274 -9.20505  3.91069 0.123858 
275 0.53784 7.01612 1.76875 
276     6.2312    2.11655 0.00856721 
277 0.240151 -3.17477  1.53397 
278 -3.60432 -8.96698  1.07205 
279   9.83794 -0.934827   1.56955 
280   3.5183 0.316381 0.171394 
281 -4.70647  4.98845  0.37961 
282 -4.75259  9.16586 0.533937 
283 -5.83445  5.26273 0.240706 
284 -7.62531 -4.63954  0.92608 
285 -2.3343   5.521 1.87933 
286  3.97146 -2.18868  1.34835 
287  6.02129 -9.28507  1.28856 
288 -3.29425 -8.19476   1.0075 
289  8.32755 -2.08935  1.48445 
290    4.4841 -0.630453   1.12061 
291 -6.47987 -8.40716 0.970693 
292 -2.28565 -5.36289 0.573503 
293 -5.44578  6.74835  1.83853 
294  -2.0894 -6.89535  1.21809 
295 -8.85407   1.7761   1.5399 
296   2.47202 -0.998851   1.69002 
297 9.01918 6.14134 1.40813 
298 -4.59583  9.24683  1.13285 
299 2.88914 -6.8695 1.09441 
300 9.90597 4.72323 1.58788 
301    1.4153 -0.804496  0.564699 
302 -5.13788  1.07485  1.10837 
303 0.0131726   1.57754  0.554051 
304 2.43439 3.69564 1.78829 
305  9.33005 -5.15045  1.57247 
306  -4.7095 -4.28915  1.44568 
307 -3.28897  3.47918 0.335497 
308  -5.6613 -4.04175  1.05071 
309   -2.125 -3.18671  0.72267 
310 4.49569 6.94659 1.82958 
311 1.61631  9.8927 1.72508 
312 -9.71245 -1.48349  1.16504 
313   3.19653 -0.487171   1.99062 
314  7.54996 -8.92898  1.45765 
315   3.4996  3.01432 0.527974 
316  4.85127 -1.45908  1.39254 
317   9.43567  -2.71118 0.0834062 
318 -1.03542 -9.03303  1.85605 
319  3.2659 -0.7038 1.31052 
320  2.24826  5.22367 0.179338 
321 -1.90922  4.79567  1.32536 
322 -2.84412  4.86267  1.48963 
323 0.882831  -6.7605 0.992156 
324 2.94858 7.80172 1.14706 
325  4.55727  2.02229 0.582285 
326 -0.420261  -5.25979   1.42366 
327  3.79536 -3.40211 0.583205 
328  -6.489 3.99476 1.38709 
329  9.56012 -4.84423  1.70152 
330 -7.05402 -3.67734  0.22944 
331   -3.0536 -0.278103  0.463205 
332 -3.61382  6.48245 0.775961 
333 -0.368562   9.93192   1.09224 
334 -1.16397 -2.26144 0.613781 
335 -9.84082  7.19603  1.65789 
336  5.65195 -8.82085 0.183952 
337 -1.24862  8.92836 0.579932 
338  -6.2171  4.71047 0.372958 
339 -4.40172 -6.16257  1.66693 
340 6.58145 2.15115 1.86855 
341  7.85278  1.82953 0.505756 
342 -7.83199  7.82571 0.220974 
343   4.4645   4.0792 0.296302 
344 -2.87288  7.58822 0.216127 
345 -1.71965 -8.20721  1.00309 
346 -1.15207  3.73357  1.48341 
347  7.24695 -5.32306 0.933352 
348   7.65192 -0.770271  0.727575 
349 8.17719 9.01875 1.88135 
350 -2.83346 -2.92831   1.5686 
351  -5.7696 -7.61706  1.86561 
352 -0.887179  -0.20472  0.612616 
353 3.93201 1.40514 1.08755 
354   8.28043  -4.34533 0.0717061 
355 -4.58586 -9.36908 0.430597 
356 -2.76475 -7.21025  1.11981 
357   6.7041  5.37462 0.114342 
358  -6.3068 -2.53998  1.66832 
359 0.376784 -3.26616  1.97137 
360 -9.29893  7.79442 0.988667 
361 7.83214 9.58188 1.27216 
362 -6.27899  2.75187  1.73884 
363   -9.8404 -0.345913   0.90226 
364 0.526205 -1.68587 0.585544 
365  8.24981 -7.53852  1.16265 
366  8.5365 8.21687 1.70064 
367 2.15925  1.1438 1.85807 
368      9.7724    -6.51735 0.000463843 
369 -3.03323 -4.18442 0.165159 
370 -8.08591   6.6964  1.85789 
371 -9.83063  -9.0312   1.2019 
372  7.88797 -2.28983  0.42179 
373   6.01511  -3.81134 0.0624222 
374  4.06281 -6.44392  1.00015 
375  -9.75541 -0.976866    1.5905 
376 6.31433 9.82549 1.54594 
377 0.164075  8.04694 0.291541 
378 -6.16142 -8.97566   1.5984 
379 6.76196 7.15993 1.77728 
380 -4.39801  7.74233 0.539406 
381 -5.44109 -9.94369  1.17732 
382  1.22377 -3.98131 0.798026 
383 8.50014 5.45002 1.09173 
384 -9.68551 -5.19493    0.464 
385 -9.78177 -7.41777  1.90676 
386  5.04467  9.50373 0.541465 
387 -0.12049  1.17185  1.04783 
388 -8.34164  1.15444  1.36046 
389 -6.79209 -2.47418  1.29339 
390  6.91706  3.33629 0.177531 
391    9.358  7.35138 0.271414 
392  6.52132  8.89672 0.177463 
393  1.38052  6.59159 0.431961 
394 7.17364 -5.3464 1.32468 
395  9.38658   4.9229 0.148075 
396 4.84886 2.48139 1.71935 
397   -4.77116 -0.0973839    1.27495 
398  2.52826 -1.17059 0.287179 
399 -4.52725  5.10989 0.241485 
400 -7.76397 -3.18302 0.527853 
401  7.02836  2.57165 0.532848 
402 -0.471569   6.27379  0.467024 
403  6.15639 -1.84221 0.424226 
404 -1.29497  6.53026  1.52471 
405 -1.2315  3.6975  1.5077 
406 -1.86212  4.89832 0.861132 
407 8.20917 1.64807 0.42221 
408 1.12847 9.86205 1.71078 
409 -2.73007 -4.94062 0.952623 
410   -8.5765 -0.449327   1.90103 
411  5.02844  7.82274 0.269444 
412 -7.09651  8.62522   1.7071 
413 -5.58496 -6.64936 0.689403 
414  4.33412 -8.58926  1.93225 
415 -3.96761 -6.52293  1.37751 
416 -8.17499 -7.20722 0.178357 
417 8.35634 -3.6231 1.02646 
418  7.28657 0.738157 0.234633 
419 -8.09601 -9.24336  1.17281 
420 -8.68756 -6.11617  1.13051 
421  8.16659 -4.28709 0.745649 
422 -1.84424 -5.22608 0.816477 
423 -6.26643  9.64077   1.6168 
424 -7.79161  3.64258 0.593749 
425    0.859445    -1.28402 0.000986099 
426 8.73133 6.26759 1.29526 
427  8.54744 0.322779  1.65466 
428 -3.75635  2.17562  1.43874 
429  3.46612 -6.68156  1.05739 
430 -3.61532  8.64642  1.17914 
431 -6.25363  -8.4467 0.855125 
432 -8.83119   -6.844 0.655258 
433 -8.35644 -5.84807  1.55247 
434 -7.11175 -6.70226  1.44423 
435 0.788128  9.25601 0.422135 
436  9.61697  6.58076 0.181848 
437  6.94667 -9.61393 0.382386 
438 1.31696   7.951 1.22203 
439  3.09502  8.82119 0.931956 
440 3.68768 8.14425 1.93041 
441 -4.98378   2.4802  1.26732 
442  7.06404 -2.21612 0.124803 
443 -9.12312 -9.26608  1.89974 
444  4.49751 -6.09985  1.51499 
445 7.43873 5.80956 1.58245 
446  4.49061 -5.03154  1.72788 
447 7.42423 5.01847 1.37541 
448   3.31508 -0.078975  0.517411 
449 4.56338 6.19488 1.84702 
450 1.29976 6.11083 1.33623 
451  8.74214 -5.39828  1.96171 
452  4.14898 -5.49206  1.31007 
453  -2.55093   6.47119 0.0967245 
454 1.86233  2.9644 1.52909 
455 -3.70254 -6.45547 0.825665 
456  6.4453 1.39613 1.29211 
457 -9.6436 9.88027 1.01786 
458  2.03336  6.04576 0.848916 
459 -2.63306 -6.23032 0.572224 
460 -5.23559  1.05546 0.927459 
461 -3.19884   9.9098 0.516526 
462 -9.14848 -8.79066  1.08368 
463  3.28669 -2.28948  1.99365 
464  1.19733  6.76293 0.123612 
465   -8.017 -9.28137  1.30065 
466 -2.46842 -9.67444  1.10285 
467 -7.88526 0.493559 0.584003 
468  4.12127 -5.45459  1.50793 
469   2.71417 -0.891737   1.46664 
470  0.418034  -3.38561 0.0401143 
471 -3.01274 -9.60276  1.01514 
472 -0.797505  -1.70253  0.795228 
473 -8.10425  5.63413  1.18406 
474  -7.47978 -0.970812  0.357633 
475 0.493599 -3.02969 0.287829 
476 -8.57144 -3.63405  1.39717 
477 -0.80974  7.78737  1.94815 
478 -1.21101  5.65441 0.721801 
479 -4.28822 -6.79042 0.911277 
480 -4.36951  6.72367 0.477232 
481  5.19871 -6.82983 0.392682 
482  5.33234 -6.06682 0.626917 
483 -9.60826 -6.53752  1.14971 
484    2.735 -5.39723  1.08044 
485  -9.15714   9.16935 0.0680375 
486 -5.48448  2.38115 0.576601 
487 4.88405 7.13333 1.60354 
488 -7.02668  0.44543  1.91526 
489 -9.02883  3.87174 0.612438 
490     -9.0594    0.935665 0.000278473 
491 0.262264  1.22571 0.829212 
492 0.556362 -3.88339  1.63965 
493 0.449256 -7.81531 0.296272 
494 -3.40052  1.73455  1.26853 
495 0.530477  2.50627  1.68562 
496  -5.4029  3.30387 0.160645 
497  -2.3315 -4.95426 0.837947 
498  6.12297 -6.99355 0.759315 
499 -1.11587   3.4322 0.791012 
500  6.53882  -8.5006 0.873254 
501 -7.25272 -2.97666  1.85152 
502  6.05304  9.78098 0.650217 
503 -2.76805 -1.06548 0.868836 
504 -6.66771  3.56203  0.50005 
505 1.41389 6.79699 1.00618 
506 0.807092   2.4654 0.732419 
507 -9.42832 -6.13458  1.43478 
508  1.08042 -3.84453  1.42997 
509  5.67171 -4.28978 0.747561 
510  8.81996 -7.13197 0.960652 
511 -5.44286 -6.91112  1.99791 
512 6.84034 1.29528 1.72887 
513 -5.33903  6.09065 0.309988 
514 -1.50183 0.108613  1.11978 
515 9.06715 8.87413 1.20885 
516  5.37705  8.12072 0.707928 
517 4.65093 7.71681 1.46287 
518  6.78082 -3.36061  1.46845 
519  2.19457 -0.10745  1.80331 
520 0.142449  6.00724  1.37143 
521 5.70895 5.46606 1.18111 
522 -4.97303 -7.14926   1.5941 
523 -7.82734 -2.89429   1.7985 
524 -4.27822  4.28524  0.38433 
525  0.923126  -8.51663 0.0528874 
526 9.31003 4.81708 1.78335 
527  -4.44293   2.31539 0.0860038 
528 -5.40703 -7.55897  1.91339 
529 0.0520372  -2.58174  0.970664 
530 -6.79699  6.92802  1.31125 
531  8.50501 -5.76181 0.934203 
532  3.22288 -2.46104 0.964956 
533   5.58998 -0.819219   1.49912 
534 -3.30831  7.01326 0.840593 
535 -5.79596  9.47781  1.30439 
536 -8.99105  8.51717 0.176732 
537  8.80648 -5.11816  1.18192 
538 -9.97205 -4.63422 0.234677 
539 -2.30734  3.37303  1.66489 
540  4.97211 -7.21286  1.40816 
541  -1.08128 0.0993681  0.153689 
542 0.70582 9.79576 1.13601 
543 -4.21606 -1.07571 0.564938 
544 -1.44182  4.48406 0.767532 
545 -6.39754 -2.93297  1.16866 
546 -1.73157 -6.66964 0.978905 
547 -1.6625 -8.4472 1.46991 
548  6.89683 -7.21222  1.46216 
549 6.67746 6.62672 0.10569 
550  9.81419 0.256965 0.751863 
551 -7.48944 -9.68199 0.662108 
552  -5.3642 0.485356  1.69333 
553 -7.79817 -2.55552  1.22241 
554 -9.25589  5.55768   1.8872 
555  -3.23479 -0.698266  0.181944 
556  9.44497  2.30119 0.747304 
557 -3.89491  8.45994 0.334522 
558 -8.80935  8.29905  1.63688 
559 -4.12303 -2.37946 0.774606 
560  1.34909 -5.25367 0.883908 
561 -1.96969  6.38631 0.348952 
562   8.1743 -8.36944   1.9434 
563 -5.59423  1.81657  0.91544 
564  7.53988  1.62676 0.852839 
565   1.66643  -5.65951 0.0302848 
566   2.56067  -6.81398 0.0606041 
567   8.5212 -7.82344   1.0061 
568 0.113889 -1.78038 0.555672 
569  3.30421  8.36394 0.984447 
570 -8.04405 -6.09889 0.433304 
571  5.39175 -3.53002  1.91979 
572 -9.46922 -0.35789 0.332968 
573   2.80226 -0.223019   1.42597 
574 -6.85915 -3.81316  1.53359 
575 -5.72483 -6.32965  1.60511 
576  -9.0205 -7.58662 0.967178 
577 -3.43923 -1.49857 0.209492 
578  0.75676  2.98442 0.766661 
579 7.01217 6.52074 1.06546 
580  -9.19519 0.0081563 0.0546172 
581    4.07335    3.45932 0.00924873 
582    7.5215 -0.754326   1.21162 
583 -7.49125  7.17553  1.28131 
584  2.48139 -7.99879 0.711336 
585  0.31286  8.91587 0.743232 
586 6.82757 6.31356 1.01559 
587 -5.44004   1.7405  1.34279 
588   4.92144 -0.328533  0.188298 
589 -8.1643 1.08167 1.59325 
590 9.77848 4.72017 1.63203 
591  1.62831  2.38396 0.875546 
592  6.7837 8.85792 1.37043 
593 -7.38322 -8.06791  1.77131 
594 -8.91936 -9.20671   1.1118 
595  -9.40508  -3.81887 0.0519623 
596 -0.80112  2.84645 0.689717 
597 0.293947 -4.34806  1.59234 
598 -7.77339  6.60662 0.866084 
599 0.0113606   3.52028  0.666388 
600 -5.35402 -2.66546 0.897347 
601 -9.86817  2.73724 0.796816 
602  2.07253 -8.08747  1.48123 
603  3.5739 4.14644 1.39661 
604  9.81645 -2.62235  0.21954 
605  7.09407  2.52623 0.506778 
606 -7.11186 -9.92021 0.174342 
607  -1.53317 -0.432456 0.0506119 
608  8.35329 -1.31899 0.688301 
609 -9.93644 -3.03997 0.778747 
610 -1.36632 0.149869   1.7961 
611 -9.43743 -4.47838   1.2953 
612  8.86681 -1.77072  1.35308 
613 -4.3298 3.24612 1.85855 
614 -3.18371  5.67527  1.05792 
615  1.35391 -8.93919  1.43634 
616 -2.49738  6.44802 0.323117 
617 0.428742 0.202464  1.74666 
618  8.87758 -8.03968  1.89763 
619   7.72875 -0.552731   1.35053 
620  3.79183 -6.47639  1.98746 
621   9.06221 -0.424277    1.4398 
622 0.0915158   3.45143   1.86343 
623  -4.66588 -0.199313   1.42408 
624   8.71866 -0.911081   0.51421 
625 -8.0943 3.92292 1.40888 
626 -5.04027 -6.82986  1.89122 
627 3.24706  5.1785 1.63532 
628  4.16935  6.97684 0.655666 
629 4.22821 -2.3013 1.34516 
630  6.71774  3.65399 0.474571 
631 -2.99474  1.98334 0.175001 
632    7.30159 -0.0215638  0.0567741 
633 -9.40037  8.24609  1.48482 
634 -7.18856 -6.61909  1.49731 
635  -5.75844  -5.68292 0.0226386 
636 -8.29021  4.66706 0.206593 
637  8.34653 -5.79388  1.94212 
638   1.4889  -6.0336 0.826091 
639  2.78527 -3.94144 0.384559 
640   3.1684  8.70259 0.498551 
641 -9.00366  7.34792 0.778323 
642 -3.01479 -4.92345  1.88872 
643 -8.81937  2.44918 0.616418 
644 -0.358672   1.18551   1.48467 
645 -6.28436  2.77479 0.175387 
646   5.26066 -0.594591  0.356881 
647 -9.6168 1.15376 1.16582 
648 -5.40156 -3.20518 0.526249 
649 -6.90012  3.74778 0.241581 
650 -5.67731 0.563468 0.358922 
651  1.63458 -4.93864  1.68504 
652  -8.00733   -9.9683 0.0537603 
653 -7.24254    5.151 0.545286 
654  -6.78641     1.261 0.0299294 
655  2.52565  2.04131 0.362039 
656 -9.23927  3.14342  1.78419 
657 -4.90779 -6.22815 0.711932 
658  2.25949  2.32124 0.339235 
659  1.21431  -8.8871 0.725215 
660 -9.91039 -1.60504  1.93906 
661  0.867562 -0.664287   1.40534 
662 -4.03306  3.58343 0.722486 
663 -3.73358    7.775 0.363037 
664  3.13295 -3.12019 0.590303 
665  2.33827 -6.40281 0.697946 
666 -9.94484 -8.63058 0.622782 
667  2.37009 0.484318  1.05481 
668 6.41059 3.02895 1.57108 
669  0.440624   5.17913 0.0933108 
670 -7.86071  2.65936  1.19365 
671  9.33211 -7.93282  1.77319 
672 -6.6789 8.76907 1.28627 
673    4.8129  -7.06594 0.0526125 
674 -0.913443   8.13917  0.177762 
675  4.9257 9.08642 1.49868 
676 -1.72377 -6.08089 0.135783 
677 -4.82813  7.14267 0.378661 
678  2.0515 6.54284 1.59679 
679 -4.40109 -2.80506 0.662795 
680 -7.88851 0.104959 0.364109 
681   4.5857    -0.94 0.747032 
682 -9.93848  5.35814 0.458143 
683 -5.23592  3.58173  1.79059 
684 -8.94209  9.32593 0.887809 
685  8.04009 -8.73831  1.19223 
686 -2.32158 -8.46093  1.16356 
687 -5.98708  1.07587 0.376363 
688  -2.78717   -8.9881 0.0621754 
689 -3.13467  1.80865  1.79316 
690 -8.64189  4.74628  1.10739 
691  -0.92952 -0.538903  0.925575 
692  7.33218 -6.93691  1.48841 
693 -9.10598 -1.63716 0.648126 
694 -7.92313  2.16778 0.447595 
695 0.804008 -2.25438 0.533988 
696 -7.99573 -9.33299 0.145221 
697  4.69923 -2.13747 0.859085 
698  8.22293 -2.71043 0.446117 
699 -9.84215 -5.42503 0.179761 
700 -7.98519 -7.76683 0.764154 
701 -4.03734 -9.24414  1.29569 
702 -0.51129 -7.95165 0.732126 
703  8.69677 -4.05271  1.51685 
704  4.4207 7.18291 1.13406 
705  -3.65922   5.72119 0.0247064 
706 -7.79022 -3.80722  1.29078 
707  2.96851 -9.16257 0.747104 
708 -7.10388 -6.12252  1.86162 
709  4.08471 -1.95421 0.556093 
710 -5.41087 -1.79468   1.7755 
711   1.3349  9.68937 0.728875 
712   7.74488   7.75892 0.0669072 
713 -9.02431 -8.83171  1.39779 
714 7.10354 8.96717  1.9954 
715  -5.94065  -2.31096 0.0290526 
716 -9.15706 -0.53399 0.427831 
717 4.76202 4.75793 1.36868 
718 7.09828 9.89644 1.59984 
719   -4.6204 -0.619619    1.5506 
720 -2.61249 -2.32453  1.47126 
721   9.3943 -9.85683 0.890908 
722 0.868497  -5.9352  1.97801 
723   6.07797   8.45437 0.0712194 
724 0.456207 -6.54708  1.51003 
725 -2.19704  3.13151 0.684929 
726 -1.68097  1.68026  1.01471 
727 -5.47881 0.206712 0.362561 
728 -6.02403 -9.40466  1.71995 
729 -5.12341  4.62043 0.027971 
730  8.56493  5.05101 0.886501 
731  4.42822 -5.07232 0.294884 
732 -6.98446  2.64693  1.59351 
733  7.64786 -6.86636   1.7285 
